timeline,KM_estimate
2985.0,0.6150442165991468
2986.0,0.615036805445661
2987.0,0.61502198170969
2988.0,0.6150145691270491
2989.0,0.6150071560083192
2990.0,0.6150071560083192
2991.0,0.614999741102047
2992.0,0.614999741102047
2993.0,0.614999741102047
2994.0,0.6149849075337621
2995.0,0.6149626547659973
2996.0,0.614955236371426
2997.0,0.614955236371426
2998.0,0.6149329763541826
2999.0,0.6149181352682185
3000.0,0.6149107136505096
3001.0,0.6148958688025732
3002.0,0.6148736001866436
3003.0,0.6148587531880403
3004.0,0.6148439047552551
3005.0,0.6148364797319507
3006.0,0.6148216286092523
3007.0,0.6148216286092523
3008.0,0.6147993478887447
3009.0,0.6147844935367412
3010.0,0.6147696370309703
3011.0,0.6147696370309703
3012.0,0.6147696370309703
3013.0,0.6147696370309703
3014.0,0.6147622053658107
3015.0,0.6147547728920112
3016.0,0.6147399063267619
3017.0,0.6147176024334907
3018.0,0.6147176024334907
3019.0,0.6147101661835372
3020.0,0.6147027291238771
3021.0,0.6146878537447557
3022.0,0.6146804153351607
3023.0,0.6146729764754669
3024.0,0.6146729764754669
3025.0,0.61466553599495
3026.0,0.61466553599495
3027.0,0.61466553599495
3028.0,0.61466553599495
3029.0,0.6146506496279651
3030.0,0.6146357629004356
3031.0,0.6146357629004356
3032.0,0.6146357629004356
3033.0,0.6146357629004356
3034.0,0.6146134225283755
3035.0,0.6146059747450602
3036.0,0.6145910777342565
3037.0,0.6145761798206799
3038.0,0.6145687302318428
3039.0,0.6145538292479239
3040.0,0.6145538292479239
3041.0,0.614538925734465
3042.0,0.614531473345174
3043.0,0.6145240200520256
3044.0,0.6145240200520256
3045.0,0.6145165653122333
3046.0,0.6145091102106882
3047.0,0.6145091102106882
3048.0,0.6144941958460207
3049.0,0.6144941958460207
3050.0,0.6144941958460207
3051.0,0.6144941958460207
3052.0,0.6144867355855363
3053.0,0.6144792746004031
3054.0,0.6144718126186347
3055.0,0.6144643501837579
3056.0,0.6144419609757681
3057.0,0.614427032479911
3058.0,0.614427032479911
3059.0,0.6144195663272597
3060.0,0.614404632751693
3061.0,0.6143971654194123
3062.0,0.6143822293025908
3063.0,0.6143672922779436
3064.0,0.6143672922779436
3065.0,0.6143598221310337
3066.0,0.6143523513482503
3067.0,0.6143374086924311
3068.0,0.6143075190187158
3069.0,0.6142925720000774
3070.0,0.6142925720000774
3071.0,0.6142776215255645
3072.0,0.6142776215255645
3073.0,0.6142776215255645
3074.0,0.6142626663192561
3075.0,0.6142551878057199
3076.0,0.6142477081083418
3077.0,0.6142477081083418
3078.0,0.614240226042125
3079.0,0.6142177765619868
3080.0,0.6141803580264842
3081.0,0.6141803580264842
3082.0,0.6141803580264842
3083.0,0.6141803580264842
3084.0,0.6141653847739758
3085.0,0.6141653847739758
3086.0,0.6141504084179367
3087.0,0.6141504084179367
3088.0,0.6141354289570057
3089.0,0.6141204471208193
3090.0,0.6141054647363766
3091.0,0.6141054647363766
3092.0,0.6140979718075017
3093.0,0.6140979718075017
3094.0,0.6140979718075017
3095.0,0.6140979718075017
3096.0,0.6140904753113485
3097.0,0.6140904753113485
3098.0,0.6140754782913763
3099.0,0.6140754782913763
3100.0,0.6140754782913763
3101.0,0.6140679778580386
3102.0,0.6140679778580386
3103.0,0.6140604757753061
3104.0,0.6140604757753061
3105.0,0.6140454688597109
3106.0,0.6140454688597109
3107.0,0.6140454688597109
3108.0,0.6140454688597109
3109.0,0.6140379620996181
3110.0,0.6140304546970665
3111.0,0.6140304546970665
3112.0,0.6140304546970665
3113.0,0.6140229457337817
3114.0,0.6140079257867228
3115.0,0.6140004156294794
3116.0,0.6139853936613183
3117.0,0.6139853936613183
3118.0,0.6139853936613183
3119.0,0.6139703672814736
3120.0,0.6139703672814736
3121.0,0.6139628524362778
3122.0,0.6139553367631627
3123.0,0.6139553367631627
3124.0,0.6139403033926082
3125.0,0.6139327856948706
3126.0,0.6139327856948706
3127.0,0.6139102284584094
3128.0,0.6139027084585512
3129.0,0.6138951878138229
3130.0,0.6138876664319576
3131.0,0.6138876664319576
3132.0,0.6138726203500114
3133.0,0.6138575726083679
3134.0,0.6138425239444892
3135.0,0.613819947627851
3136.0,0.6137898436578832
3137.0,0.613774790196274
3138.0,0.613774790196274
3139.0,0.6137672611572512
3140.0,0.6137597314716654
3141.0,0.613752201231788
3142.0,0.613752201231788
3143.0,0.6137446694209535
3144.0,0.6137296043202676
3145.0,0.6137145371854059
3146.0,0.6137145371854059
3147.0,0.6137145371854059
3148.0,0.6137145371854059
3149.0,0.6137070001947615
3150.0,0.6137070001947615
3151.0,0.6136919228804874
3152.0,0.6136768446401001
3153.0,0.6136693044083108
3154.0,0.613654222647552
3155.0,0.6136391392186213
3156.0,0.6136391392186213
3157.0,0.6136391392186213
3158.0,0.613631595371711
3159.0,0.6136165065649009
3160.0,0.6135863270960003
3161.0,0.6135636888755495
3162.0,0.6135410492629026
3163.0,0.6135335017970166
3164.0,0.6135259533096851
3165.0,0.6134957556450057
3166.0,0.6134882052067984
3167.0,0.6134882052067984
3168.0,0.6134882052067984
3169.0,0.6134882052067984
3170.0,0.6134882052067984
3171.0,0.6134882052067984
3172.0,0.6134806498402885
3173.0,0.6134655370599214
3174.0,0.6134655370599214
3175.0,0.6134655370599214
3176.0,0.6134579782489823
3177.0,0.6134504183202335
3178.0,0.6134428577392684
3179.0,0.6134352965991646
3180.0,0.6134277347134048
3181.0,0.6134277347134048
3182.0,0.6134201716156248
3183.0,0.6134126076785161
3184.0,0.6134126076785161
3185.0,0.6133974771922812
3186.0,0.6133899110160012
3187.0,0.6133899110160012
3188.0,0.6133823423190002
3189.0,0.6133444946308777
3190.0,0.6133369245326986
3191.0,0.6133369245326986
3192.0,0.6133369245326986
3193.0,0.6132990614240406
3194.0,0.6132914881477396
3195.0,0.6132687663547629
3196.0,0.6132687663547629
3197.0,0.6132611907396973
3198.0,0.6132611907396973
3199.0,0.6132611907396973
3200.0,0.6132611907396973
3201.0,0.6132384532211929
3202.0,0.6132308732989006
3203.0,0.6132308732989006
3204.0,0.6132232917834982
3205.0,0.6132081268777976
3206.0,0.6132005435810253
3207.0,0.6132005435810253
3208.0,0.613192958877281
3209.0,0.6131626155584362
3210.0,0.6131322688606438
3211.0,0.6131246814351238
3212.0,0.6131170927887798
3213.0,0.6131095032030605
3214.0,0.6131019129596312
3215.0,0.6130943217764084
3216.0,0.613086729465112
3217.0,0.613086729465112
3218.0,0.6130715427737693
3219.0,0.6130639482993401
3220.0,0.6130639482993401
3221.0,0.6130639482993401
3222.0,0.6130563519428773
3223.0,0.6130563519428773
3224.0,0.6130487534208969
3225.0,0.6130487534208969
3226.0,0.6130487534208969
3227.0,0.6130411518839293
3228.0,0.6130335501584421
3229.0,0.6130335501584421
3230.0,0.6130335501584421
3231.0,0.6130183433132519
3232.0,0.6130107390417975
3233.0,0.6130107390417975
3234.0,0.6130031331664049
3235.0,0.612995526535974
3236.0,0.6129727040958586
3237.0,0.6129727040958586
3238.0,0.6129650946325907
3239.0,0.6129650946325907
3240.0,0.6129574835630731
3241.0,0.6129574835630731
3242.0,0.6129574835630731
3243.0,0.6129498700355975
3244.0,0.6129422553731289
3245.0,0.6129422553731289
3246.0,0.6129346391021566
3247.0,0.6129117885856066
3248.0,0.6129117885856066
3249.0,0.6129041706107057
3250.0,0.6128889329563635
3251.0,0.6128889329563635
3252.0,0.6128813125187872
3253.0,0.6128736913231283
3254.0,0.6128660688952478
3255.0,0.6128660688952478
3256.0,0.6128355727357717
3257.0,0.6128355727357717
3258.0,0.6128279472729226
3259.0,0.6128279472729226
3260.0,0.6128203201017765
3261.0,0.6128126919812324
3262.0,0.6128050628160663
3263.0,0.6128050628160663
3264.0,0.6128050628160663
3265.0,0.6127974309905359
3266.0,0.6127821656284302
3267.0,0.6127821656284302
3268.0,0.6127668979842789
3269.0,0.612751628057344
3270.0,0.6127439921424311
3271.0,0.6127287187899352
3272.0,0.6127210815425718
3273.0,0.6127058049532813
3274.0,0.6127058049532813
3275.0,0.6126981649442413
3276.0,0.6126905237918295
3277.0,0.6126752393901989
3278.0,0.6126675960453132
3279.0,0.6126599518421384
3280.0,0.6126599518421384
3281.0,0.6126523062080359
3282.0,0.6126523062080359
3283.0,0.6126446589515493
3284.0,0.6126446589515493
3285.0,0.6126446589515493
3286.0,0.612637009212404
3287.0,0.612637009212404
3288.0,0.6126293580402035
3289.0,0.6126293580402035
3290.0,0.6126063964940891
3291.0,0.6126063964940891
3292.0,0.612598741210718
3293.0,0.6125910850662788
3294.0,0.6125834283476776
3295.0,0.6125681124218264
3296.0,0.6125604537886941
3297.0,0.6125451346071256
3298.0,0.612537474154227
3299.0,0.6125144904960468
3300.0,0.6125068281265796
3301.0,0.612491502045556
3302.0,0.6124838386215274
3303.0,0.6124838386215274
3304.0,0.6124838386215274
3305.0,0.6124685071696038
3306.0,0.6124608405800396
3307.0,0.6124608405800396
3308.0,0.6124608405800396
3309.0,0.6124608405800396
3310.0,0.6124455018327483
3311.0,0.6124378314025176
3312.0,0.6124148183824744
3313.0,0.6124148183824744
3314.0,0.6124071457419874
3315.0,0.6123917989228134
3316.0,0.6123841246477829
3317.0,0.6123841246477829
3318.0,0.6123841246477829
3319.0,0.6123841246477829
3320.0,0.6123687699402138
3321.0,0.6123687699402138
3322.0,0.6123687699402138
3323.0,0.6123610900830601
3324.0,0.6123534098406217
3325.0,0.6123457291165185
3326.0,0.6123457291165185
3327.0,0.6123457291165185
3328.0,0.6123226805840002
3329.0,0.6123149966793131
3330.0,0.6122996279056309
3331.0,0.6122919429401097
3332.0,0.6122919429401097
3333.0,0.6122842567204669
3334.0,0.6122688825442055
3335.0,0.6122688825442055
3336.0,0.6122535058582207
3337.0,0.6122304390912843
3338.0,0.6122227496861212
3339.0,0.6121996806014017
3340.0,0.6121996806014017
3341.0,0.6121919894573953
3342.0,0.6121919894573953
3343.0,0.6121842966703945
3344.0,0.6121842966703945
3345.0,0.6121842966703945
3346.0,0.6121842966703945
3347.0,0.6121766003049937
3348.0,0.6121689029718744
3349.0,0.6121612044771567
3350.0,0.6121612044771567
3351.0,0.6121612044771567
3352.0,0.6121458030329104
3353.0,0.6121458030329104
3354.0,0.6121458030329104
3355.0,0.6121380996942954
3356.0,0.6121226910779961
3357.0,0.6121226910779961
3358.0,0.6121226910779961
3359.0,0.6121149846359584
3360.0,0.6120995690347592
3361.0,0.6120995690347592
3362.0,0.6120918596808912
3363.0,0.6120687301626963
3364.0,0.6120610194491554
3365.0,0.6120610194491554
3366.0,0.6120533070838944
3367.0,0.6120455943298861
3368.0,0.6120455943298861
3369.0,0.6120301651276493
3370.0,0.6120224492621766
3371.0,0.6120224492621766
3372.0,0.612014731645354
3373.0,0.6120070129578571
3374.0,0.6119915740251257
3375.0,0.6119838537797136
3376.0,0.6119761326576765
3377.0,0.6119606884650541
3378.0,0.6119606884650541
3379.0,0.6119606884650541
3380.0,0.6119606884650541
3381.0,0.6119606884650541
3382.0,0.6119606884650541
3383.0,0.6119606884650541
3384.0,0.6119529607129591
3385.0,0.6119452320824881
3386.0,0.61192204296951
3387.0,0.6118988515129243
3388.0,0.6118679256637625
3389.0,0.6118601931266949
3390.0,0.6118601931266949
3391.0,0.6118447249248263
3392.0,0.6118447249248263
3393.0,0.6118447249248263
3394.0,0.6118369879877001
3395.0,0.6118215119607365
3396.0,0.6118215119607365
3397.0,0.6118215119607365
3398.0,0.6118215119607365
3399.0,0.6118137706183621
3400.0,0.6118137706183621
3401.0,0.6117982834265072
3402.0,0.6117750511684596
3403.0,0.6117750511684596
3404.0,0.6117595592704813
3405.0,0.6117595592704813
3406.0,0.6117595592704813
3407.0,0.6117595592704813
3408.0,0.6117595592704813
3409.0,0.611751808905498
3410.0,0.611751808905498
3411.0,0.611751808905498
3412.0,0.611751808905498
3413.0,0.6117285477908087
3414.0,0.6117285477908087
3415.0,0.6117207926114503
3416.0,0.6117130366454718
3417.0,0.6117052798927057
3418.0,0.6116975225497362
3419.0,0.6116975225497362
3420.0,0.6116975225497362
3421.0,0.6116975225497362
3422.0,0.6116975225497362
3423.0,0.6116975225497362
3424.0,0.611689760284844
3425.0,0.611689760284844
3426.0,0.611689760284844
3427.0,0.611689760284844
3428.0,0.6116664625512939
3429.0,0.6116509283622028
3430.0,0.6116431598865769
3431.0,0.6116353905228441
3432.0,0.6116353905228441
3433.0,0.6116353905228441
3434.0,0.6116276189872986
3435.0,0.6116198469579838
3436.0,0.6116120744348307
3437.0,0.6116120744348307
3438.0,0.6116120744348307
3439.0,0.6116120744348307
3440.0,0.6115887497513841
3441.0,0.6115809738683837
3442.0,0.6115731969966001
3443.0,0.6115654194325113
3444.0,0.611557640384476
3445.0,0.6115420809029819
3446.0,0.6115343006673531
3447.0,0.6115187386121911
3448.0,0.6114953928559649
3449.0,0.611479827037566
3450.0,0.6114642596340343
3451.0,0.6114564757340966
3452.0,0.6114564757340966
3453.0,0.6114564757340966
3454.0,0.6114564757340966
3455.0,0.6114564757340966
3456.0,0.6114409011931966
3457.0,0.6114331136251998
3458.0,0.6114253253628337
3459.0,0.6114253253628337
3460.0,0.6114175357113356
3461.0,0.6113941649703392
3462.0,0.6113863738298841
3463.0,0.6113785812991814
3464.0,0.6113629936549697
3465.0,0.6113474048183735
3466.0,0.6113318145903957
3467.0,0.6113318145903957
3468.0,0.6113240183829001
3469.0,0.6113240183829001
3470.0,0.6113240183829001
3471.0,0.6113240183829001
3472.0,0.6113240183829001
3473.0,0.6113240183829001
3474.0,0.6113084162181719
3475.0,0.6112928122613047
3476.0,0.6112850096853617
3477.0,0.6112850096853617
3478.0,0.6112694017443505
3479.0,0.6112694017443505
3480.0,0.6112694017443505
3481.0,0.6112694017443505
3482.0,0.6112694017443505
3483.0,0.6112615934873195
3484.0,0.6112615934873195
3485.0,0.6112381633288795
3486.0,0.6112381633288795
3487.0,0.6112381633288795
3488.0,0.6112381633288795
3489.0,0.6112303498816497
3490.0,0.6112225360348772
3491.0,0.6112069069427216
3492.0,0.6111912748526198
3493.0,0.6111756405632375
3494.0,0.6111521867293018
3495.0,0.6111521867293018
3496.0,0.6111521867293018
3497.0,0.6111521867293018
3498.0,0.6111443641815689
3499.0,0.6111443641815689
3500.0,0.6111365397309538
3501.0,0.6111287142784377
3502.0,0.6111287142784377
3503.0,0.6111208879239787
3504.0,0.6111052344131909
3505.0,0.6111052344131909
3506.0,0.6110974065549851
3507.0,0.6110974065549851
3508.0,0.6110817480304812
3509.0,0.6110817480304812
3510.0,0.6110660866968052
3511.0,0.6110582555281951
3512.0,0.6110582555281951
3513.0,0.611050422552647
3514.0,0.6110425890750169
3515.0,0.611034755195669
3516.0,0.611026920311837
3517.0,0.611026920311837
3518.0,0.6110190837197673
3519.0,0.6110190837197673
3520.0,0.6110112455192426
3521.0,0.6110034065142329
3522.0,0.6109955667045623
3523.0,0.6109720433517211
3524.0,0.610948518791238
3525.0,0.6109406765664919
3526.0,0.6109406765664919
3527.0,0.6109406765664919
3528.0,0.6109406765664919
3529.0,0.6109406765664919
3530.0,0.6109406765664919
3531.0,0.6109406765664919
3532.0,0.6109328283979965
3533.0,0.6109328283979965
3534.0,0.6109092787496077
3535.0,0.6109092787496077
3536.0,0.6109092787496077
3537.0,0.6109014267480295
3538.0,0.6108935744436721
3539.0,0.6108935744436721
3540.0,0.6108935744436721
3541.0,0.6108857197161992
3542.0,0.6108778643827071
3543.0,0.6108778643827071
3544.0,0.61087000793792
3545.0,0.6108621506847115
3546.0,0.6108621506847115
3547.0,0.6108542919152435
3548.0,0.6108464323368562
3549.0,0.6108307121687465
3550.0,0.6108307121687465
3551.0,0.6108149893704931
3552.0,0.6108149893704931
3553.0,0.6108149893704931
3554.0,0.6108071254410793
3555.0,0.6107992611066628
3556.0,0.6107913953543918
3557.0,0.6107835282850662
3558.0,0.6107756607090572
3559.0,0.6107756607090572
3560.0,0.6107756607090572
3561.0,0.6107677901929595
3562.0,0.6107520477407347
3563.0,0.6107441759059205
3564.0,0.6107441759059205
3565.0,0.6107441759059205
3566.0,0.610728428988919
3567.0,0.610728428988919
3568.0,0.610728428988919
3569.0,0.6107126776044755
3570.0,0.6107048007948904
3571.0,0.6106969228676089
3572.0,0.6106969228676089
3573.0,0.6106890437206448
3574.0,0.6106811640653625
3575.0,0.6106732835966227
3576.0,0.6106732835966227
3577.0,0.6106654011952237
3578.0,0.6106417521594716
3579.0,0.6106417521594716
3580.0,0.6106417521594716
3581.0,0.6106338675189794
3582.0,0.6106180957942194
3583.0,0.6106180957942194
3584.0,0.6106102080982503
3585.0,0.610586542564702
3586.0,0.6105786537477598
3587.0,0.6105786537477598
3588.0,0.6105786537477598
3589.0,0.6105786537477598
3590.0,0.610570761769866
3591.0,0.610570761769866
3592.0,0.610570761769866
3593.0,0.6105628669347041
3594.0,0.6105470760392818
3595.0,0.6105470760392818
3596.0,0.6105470760392818
3597.0,0.6105470760392818
3598.0,0.6105391783446863
3599.0,0.6105391783446863
3600.0,0.6105154797428979
3601.0,0.6105154797428979
3602.0,0.6105154797428979
3603.0,0.6104917691761476
3604.0,0.6104917691761476
3605.0,0.6104838643235098
3606.0,0.6104759582424096
3607.0,0.6104759582424096
3608.0,0.6104759582424096
3609.0,0.6104759582424096
3610.0,0.6104601419835813
3611.0,0.6104522334443668
3612.0,0.6104364134966259
3613.0,0.6104285030102392
3614.0,0.6104126793717243
3615.0,0.6104126793717243
3616.0,0.6104126793717243
3617.0,0.6104126793717243
3618.0,0.610404763961641
3619.0,0.610404763961641
3620.0,0.610404763961641
3621.0,0.610404763961641
3622.0,0.610404763961641
3623.0,0.610404763961641
3624.0,0.610404763961641
3625.0,0.6103968432105248
3626.0,0.6103968432105248
3627.0,0.6103889212258238
3628.0,0.6103809989326624
3629.0,0.6103730761253404
3630.0,0.6103730761253404
3631.0,0.6103730761253404
3632.0,0.6103730761253404
3633.0,0.6103730761253404
3634.0,0.6103730761253404
3635.0,0.610365148893421
3636.0,0.610365148893421
3637.0,0.610365148893421
3638.0,0.610365148893421
3639.0,0.610365148893421
3640.0,0.610365148893421
3641.0,0.610365148893421
3642.0,0.6103572141385513
3643.0,0.6103572141385513
3644.0,0.6103572141385513
3645.0,0.6103572141385513
3646.0,0.6103572141385513
3647.0,0.6103492765975648
3648.0,0.6103413386436489
3649.0,0.6103413386436489
3650.0,0.6103413386436489
3651.0,0.6103254586051772
3652.0,0.6103254586051772
3653.0,0.6103095750538802
3654.0,0.6103095750538802
3655.0,0.6103095750538802
3656.0,0.6103016302801256
3657.0,0.6102857392845579
3658.0,0.6102777929591288
3659.0,0.6102777929591288
3660.0,0.6102777929591288
3661.0,0.610269844667325
3662.0,0.6102618957543512
3663.0,0.6102539459094268
3664.0,0.6102539459094268
3665.0,0.6102539459094268
3666.0,0.6102459938890734
3667.0,0.6102459938890734
3668.0,0.6102459938890734
3669.0,0.6102221288095332
3670.0,0.6102141727458442
3671.0,0.6102141727458442
3672.0,0.6102141727458442
3673.0,0.6102062149183157
3674.0,0.6102062149183157
3675.0,0.6101982558452345
3676.0,0.6101823360378832
3677.0,0.6101823360378832
3678.0,0.6101823360378832
3679.0,0.6101823360378832
3680.0,0.6101823360378832
3681.0,0.6101743715627156
3682.0,0.6101664058398492
3683.0,0.6101664058398492
3684.0,0.6101584388688769
3685.0,0.6101584388688769
3686.0,0.6101504700249879
3687.0,0.6101345302554041
3688.0,0.6101345302554041
3689.0,0.6101265590169956
3690.0,0.6101185866328459
3691.0,0.6101106137277886
3692.0,0.6101106137277886
3693.0,0.6101026392595799
3694.0,0.6101026392595799
3695.0,0.6100946631233131
3696.0,0.6100707328373787
3697.0,0.6100707328373787
3698.0,0.6100707328373787
3699.0,0.6100707328373787
3700.0,0.6100627524233242
3701.0,0.6100547711740274
3702.0,0.6100547711740274
3703.0,0.6100467884626197
3704.0,0.6100467884626197
3705.0,0.6100388039750477
3706.0,0.6100308191739486
3707.0,0.6100308191739486
3708.0,0.6100308191739486
3709.0,0.6100308191739486
3710.0,0.6100308191739486
3711.0,0.6100308191739486
3712.0,0.6100228305039394
3713.0,0.6100228305039394
3714.0,0.6100228305039394
3715.0,0.610014838484779
3716.0,0.610014838484779
3717.0,0.6099988506761439
3718.0,0.6099988506761439
3719.0,0.609974864248135
3720.0,0.6099668676191251
3721.0,0.6099668676191251
3722.0,0.6099668676191251
3723.0,0.6099668676191251
3724.0,0.6099508695372262
3725.0,0.6099508695372262
3726.0,0.6099348687274267
3727.0,0.6099348687274267
3728.0,0.6099268671680227
3729.0,0.6099188651887107
3730.0,0.6099108621594206
3731.0,0.6099028582899392
3732.0,0.6099028582899392
3733.0,0.6098948531598254
3734.0,0.6098868473992376
3735.0,0.6098868473992376
3736.0,0.60987884069274
3737.0,0.60987884069274
3738.0,0.60987884069274
3739.0,0.6098628213911444
3740.0,0.6098468010375292
3741.0,0.6098387904398542
3742.0,0.6098387904398542
3743.0,0.6098387904398542
3744.0,0.6098387904398542
3745.0,0.6098387904398542
3746.0,0.6098387904398542
3747.0,0.6098307748935958
3748.0,0.6098147421152141
3749.0,0.6098067254098698
3750.0,0.6097987075450673
3751.0,0.6097826705502996
3752.0,0.6097826705502996
3753.0,0.6097746506819441
3754.0,0.6097666288089907
3755.0,0.6097666288089907
3756.0,0.6097586049304108
3757.0,0.6097425550612307
3758.0,0.6097425550612307
3759.0,0.6097425550612307
3760.0,0.6097425550612307
3761.0,0.6097425550612307
3762.0,0.6097345266397444
3763.0,0.6097345266397444
3764.0,0.6097345266397444
3765.0,0.6097184655672236
3766.0,0.6097184655672236
3767.0,0.6097184655672236
3768.0,0.6097184655672236
3769.0,0.6097184655672236
3770.0,0.6097104295271888
3771.0,0.609686319182649
3772.0,0.609686319182649
3773.0,0.609686319182649
3774.0,0.609686319182649
3775.0,0.609686319182649
3776.0,0.6096782777370927
3777.0,0.6096782777370927
3778.0,0.6096782777370927
3779.0,0.609670234063578
3780.0,0.6096541443814799
3781.0,0.6096541443814799
3782.0,0.6096460977353448
3783.0,0.6096380506643612
3784.0,0.6096380506643612
3785.0,0.6096380506643612
3786.0,0.6096380506643612
3787.0,0.6096380506643612
3788.0,0.6096380506643612
3789.0,0.6096219439787423
3790.0,0.6096219439787423
3791.0,0.6096219439787423
3792.0,0.6096219439787423
3793.0,0.6096219439787423
3794.0,0.6096138865911662
3795.0,0.6096138865911662
3796.0,0.6096138865911662
3797.0,0.6096138865911662
3798.0,0.6096138865911662
3799.0,0.6096138865911662
3800.0,0.6096058235553415
3801.0,0.6096058235553415
3802.0,0.6096058235553415
3803.0,0.6095816264467064
3804.0,0.6095816264467064
3805.0,0.6095816264467064
3806.0,0.6095735576477113
3807.0,0.6095654884214745
3808.0,0.6095574185542793
3809.0,0.6095574185542793
3810.0,0.6095574185542793
3811.0,0.6095251275430722
3812.0,0.6095170541487103
3813.0,0.6095089797918034
3814.0,0.6095089797918034
3815.0,0.6094928278684465
3816.0,0.6094928278684465
3817.0,0.6094928278684465
3818.0,0.6094847493377382
3819.0,0.6094847493377382
3820.0,0.609476668772026
3821.0,0.6094685877777568
3822.0,0.6094685877777568
3823.0,0.6094685877777568
3824.0,0.6094685877777568
3825.0,0.6094685877777568
3826.0,0.6094605022808245
3827.0,0.6094605022808245
3828.0,0.6094605022808245
3829.0,0.6094281452686783
3830.0,0.6094281452686783
3831.0,0.6094200537601837
3832.0,0.6094200537601837
3833.0,0.6094200537601837
3834.0,0.6094200537601837
3835.0,0.6094119588123363
3836.0,0.6094119588123363
3837.0,0.6094038614982048
3838.0,0.6094038614982048
3839.0,0.6093957620316777
3840.0,0.6093876614885083
3841.0,0.6093876614885083
3842.0,0.6093795592220955
3843.0,0.6093795592220955
3844.0,0.6093795592220955
3845.0,0.6093795592220955
3846.0,0.6093714525364596
3847.0,0.609363345311558
3848.0,0.609363345311558
3849.0,0.609363345311558
3850.0,0.609363345311558
3851.0,0.6093552339858305
3852.0,0.6093471211482063
3853.0,0.6093390074463757
3854.0,0.6093390074463757
3855.0,0.6093390074463757
3856.0,0.6093390074463757
3857.0,0.6093390074463757
3858.0,0.6093390074463757
3859.0,0.6093390074463757
3860.0,0.6093308871488314
3861.0,0.6093308871488314
3862.0,0.6093308871488314
3863.0,0.6093227640367003
3864.0,0.6093146403830726
3865.0,0.6093146403830726
3866.0,0.6093146403830726
3867.0,0.6093146403830726
3868.0,0.6093065135872929
3869.0,0.6093065135872929
3870.0,0.6093065135872929
3871.0,0.6093065135872929
3872.0,0.6093065135872929
3873.0,0.6092983822364382
3874.0,0.6092983822364382
3875.0,0.6092902495831781
3876.0,0.6092902495831781
3877.0,0.6092902495831781
3878.0,0.6092902495831781
3879.0,0.6092739786299625
3880.0,0.6092739786299625
3881.0,0.6092739786299625
3882.0,0.6092739786299625
3883.0,0.6092739786299625
3884.0,0.6092658365214685
3885.0,0.6092658365214685
3886.0,0.6092495486041158
3887.0,0.6092495486041158
3888.0,0.6092495486041158
3889.0,0.6092332554597146
3890.0,0.6092332554597146
3891.0,0.6092251080159433
3892.0,0.6092251080159433
3893.0,0.6092169589374513
3894.0,0.6092169589374513
3895.0,0.6092169589374513
3896.0,0.6092088072420084
3897.0,0.6091925023239132
3898.0,0.6091925023239132
3899.0,0.6091843474639698
3900.0,0.6091598789535623
3901.0,0.6091598789535623
3902.0,0.6091598789535623
3903.0,0.6091598789535623
3904.0,0.6091598789535623
3905.0,0.609151718303576
3906.0,0.609143556888233
3907.0,0.6091353942698843
3908.0,0.6091353942698843
3909.0,0.6091353942698843
3910.0,0.6091353942698843
3911.0,0.6091353942698843
3912.0,0.6091353942698843
3913.0,0.6091353942698843
3914.0,0.6091272240972044
3915.0,0.6091272240972044
3916.0,0.6091272240972044
3917.0,0.6091272240972044
3918.0,0.6091272240972044
3919.0,0.6091190504162715
3920.0,0.6091108760771978
3921.0,0.6091027011895844
3922.0,0.6090863496587009
3923.0,0.6090863496587009
3924.0,0.6090863496587009
3925.0,0.6090618111634488
3926.0,0.6090454510680607
3927.0,0.6090290892146324
3928.0,0.6090290892146324
3929.0,0.6090290892146324
3930.0,0.6090209053197514
3931.0,0.6090209053197514
3932.0,0.6090209053197514
3933.0,0.6090209053197514
3934.0,0.6090127175739886
3935.0,0.6090045285070712
3936.0,0.6089963386692735
3937.0,0.6089963386692735
3938.0,0.6089963386692735
3939.0,0.6089963386692735
3940.0,0.6089963386692735
3941.0,0.6089881438722784
3942.0,0.6089881438722784
3943.0,0.6089881438722784
3944.0,0.6089881438722784
3945.0,0.6089881438722784
3946.0,0.6089799453242998
3947.0,0.6089717462244079
3948.0,0.6089717462244079
3949.0,0.6089635442533359
3950.0,0.6089635442533359
3951.0,0.6089635442533359
3952.0,0.6089635442533359
3953.0,0.6089635442533359
3954.0,0.6089635442533359
3955.0,0.6089635442533359
3956.0,0.6089553347634027
3957.0,0.6089553347634027
3958.0,0.6089553347634027
3959.0,0.6089553347634027
3960.0,0.6089553347634027
3961.0,0.6089471221734184
3962.0,0.6089471221734184
3963.0,0.6089471221734184
3964.0,0.6089471221734184
3965.0,0.6089471221734184
3966.0,0.6089471221734184
3967.0,0.6089471221734184
3968.0,0.6089471221734184
3969.0,0.6089471221734184
3970.0,0.6089471221734184
3971.0,0.6089471221734184
3972.0,0.6089471221734184
3973.0,0.6089471221734184
3974.0,0.6089471221734184
3975.0,0.6089306721458051
3976.0,0.6089306721458051
3977.0,0.6089306721458051
3978.0,0.6089224442424411
3979.0,0.6089142152271535
3980.0,0.6088977560844142
3981.0,0.6088895254006254
3982.0,0.6088895254006254
3983.0,0.6088812933815171
3984.0,0.6088812933815171
3985.0,0.6088730594699393
3986.0,0.6088648244447218
3987.0,0.6088565880827227
3988.0,0.6088483508292811
3989.0,0.6088483508292811
